datetime,city,vehicle_count,weather,day_of_week,temperature_celsius,humidity,hour,is_peak_hour,road_segment
2024-02-03 23:00:00,Mumbai,592,Mist,Saturday,33.5,90,23,0,Bandra
2024-02-04 00:00:00,Mumbai,210,Drizzle,Sunday,25.3,84,0,0,Andheri
2024-02-04 01:00:00,Mumbai,257,Mist,Sunday,25.8,72,1,0,Dadar
2024-02-04 02:00:00,Mumbai,244,Drizzle,Sunday,29.5,91,2,0,Powai
2024-02-04 03:00:00,Mumbai,325,Cloudy,Sunday,31.8,83,3,0,Worli
2024-02-04 04:00:00,Mumbai,392,Drizzle,Sunday,32.1,68,4,0,Bandra
2024-02-04 05:00:00,Mumbai,544,Cloudy,Sunday,34.4,71,5,0,Andheri
2024-02-04 06:00:00,Mumbai,1181,Haze,Sunday,27.0,73,6,0,Dadar
2024-02-04 07:00:00,Mumbai,1281,Rain,Sunday,27.3,87,7,0,Powai
2024-02-04 08:00:00,Mumbai,3915,Mist,Sunday,25.2,81,8,1,Worli
2024-02-04 09:00:00,Mumbai,4820,Cloudy,Sunday,25.5,65,9,1,Bandra
2024-02-04 10:00:00,Mumbai,5144,Drizzle,Sunday,24.7,85,10,1,Andheri
2024-02-04 11:00:00,Mumbai,1045,Cloudy,Sunday,34.8,80,11,0,Dadar
2024-02-04 12:00:00,Mumbai,1062,Clear,Sunday,27.5,83,12,0,Powai
2024-02-04 13:00:00,Mumbai,1085,Cloudy,Sunday,33.6,72,13,0,Worli
2024-02-04 14:00:00,Mumbai,2448,Cloudy,Sunday,30.1,77,14,0,Bandra
2024-02-04 15:00:00,Mumbai,1818,Cloudy,Sunday,29.6,75,15,0,Andheri
2024-02-04 16:00:00,Mumbai,1393,Clear,Sunday,25.7,92,16,0,Dadar
2024-02-04 17:00:00,Mumbai,3230,Rain,Sunday,32.5,80,17,1,Powai
2024-02-04 18:00:00,Mumbai,5074,Mist,Sunday,28.7,84,18,1,Worli
2024-02-04 19:00:00,Mumbai,5113,Drizzle,Sunday,33.7,91,19,1,Bandra
2024-02-04 20:00:00,Mumbai,4137,Mist,Sunday,29.4,82,20,1,Andheri
2024-02-04 21:00:00,Mumbai,1408,Mist,Sunday,31.7,78,21,0,Dadar
2024-02-04 22:00:00,Mumbai,1454,Mist,Sunday,32.2,81,22,0,Powai
2024-02-04 23:00:00,Mumbai,276,Mist,Sunday,32.5,74,23,0,Worli
2024-02-05 00:00:00,Mumbai,462,Drizzle,Monday,26.0,82,0,0,Bandra
2024-02-05 01:00:00,Mumbai,880,Cloudy,Monday,28.1,78,1,0,Andheri
2024-02-05 02:00:00,Mumbai,348,Rain,Monday,24.2,92,2,0,Dadar
2024-02-05 03:00:00,Mumbai,417,Cloudy,Monday,28.0,78,3,0,Powai
2024-02-05 04:00:00,Mumbai,323,Cloudy,Monday,32.9,67,4,0,Worli
2024-02-05 05:00:00,Mumbai,677,Clear,Monday,25.7,67,5,0,Bandra
2024-02-05 06:00:00,Mumbai,2589,Cloudy,Monday,24.9,79,6,0,Andheri
2024-02-05 07:00:00,Mumbai,2359,Clear,Monday,34.5,77,7,0,Dadar
2024-02-05 08:00:00,Mumbai,5453,Drizzle,Monday,32.7,92,8,1,Powai
2024-02-05 09:00:00,Mumbai,7296,Mist,Monday,34.7,89,9,1,Worli
2024-02-05 10:00:00,Mumbai,5134,Cloudy,Monday,32.8,84,10,1,Bandra
2024-02-05 11:00:00,Mumbai,1284,Clear,Monday,29.0,80,11,0,Andheri
2024-02-05 12:00:00,Mumbai,1596,Mist,Monday,30.8,89,12,0,Dadar
2024-02-05 13:00:00,Mumbai,2166,Haze,Monday,33.3,77,13,0,Powai
2024-02-05 14:00:00,Mumbai,2328,Rain,Monday,26.2,73,14,0,Worli
2024-02-05 15:00:00,Mumbai,2864,Haze,Monday,28.8,74,15,0,Bandra
2024-02-05 16:00:00,Mumbai,1210,Clear,Monday,30.9,82,16,0,Andheri
2024-02-05 17:00:00,Mumbai,5497,Rain,Monday,31.8,89,17,1,Dadar
2024-02-05 18:00:00,Mumbai,6443,Mist,Monday,29.6,76,18,1,Powai
2024-02-05 19:00:00,Mumbai,4281,Mist,Monday,33.8,93,19,1,Worli
2024-02-05 20:00:00,Mumbai,6633,Clear,Monday,26.4,94,20,1,Bandra
2024-02-05 21:00:00,Mumbai,1601,Drizzle,Monday,28.4,81,21,0,Andheri
2024-02-05 22:00:00,Mumbai,1424,Mist,Monday,29.6,89,22,0,Dadar
2024-02-05 23:00:00,Mumbai,783,Mist,Monday,34.3,82,23,0,Powai
2024-02-06 00:00:00,Mumbai,620,Cloudy,Tuesday,34.7,83,0,0,Worli
2024-02-06 01:00:00,Mumbai,336,Drizzle,Tuesday,27.5,83,1,0,Bandra
2024-02-06 02:00:00,Mumbai,504,Mist,Tuesday,28.7,73,2,0,Andheri
2024-02-06 03:00:00,Mumbai,451,Mist,Tuesday,33.7,81,3,0,Dadar
2024-02-06 04:00:00,Mumbai,795,Cloudy,Tuesday,34.3,92,4,0,Powai
2024-02-06 05:00:00,Mumbai,501,Cloudy,Tuesday,28.3,79,5,0,Worli
2024-02-06 06:00:00,Mumbai,2859,Mist,Tuesday,29.1,73,6,0,Bandra
2024-02-06 07:00:00,Mumbai,1412,Cloudy,Tuesday,34.9,79,7,0,Andheri
2024-02-06 08:00:00,Mumbai,5601,Rain,Tuesday,29.6,82,8,1,Dadar
2024-02-06 09:00:00,Mumbai,4672,Cloudy,Tuesday,32.2,69,9,1,Powai
2024-02-06 10:00:00,Mumbai,4008,Rain,Tuesday,27.5,94,10,1,Worli
2024-02-06 11:00:00,Mumbai,1601,Haze,Tuesday,24.2,78,11,0,Bandra
2024-02-06 12:00:00,Mumbai,2110,Cloudy,Tuesday,28.7,65,12,0,Andheri
2024-02-06 13:00:00,Mumbai,1919,Haze,Tuesday,33.8,84,13,0,Dadar
2024-02-06 14:00:00,Mumbai,2086,Clear,Tuesday,24.1,88,14,0,Powai
2024-02-06 15:00:00,Mumbai,2916,Cloudy,Tuesday,28.0,92,15,0,Worli
2024-02-06 16:00:00,Mumbai,918,Rain,Tuesday,27.7,84,16,0,Bandra
2024-02-06 17:00:00,Mumbai,5549,Mist,Tuesday,28.6,92,17,1,Andheri
2024-02-06 18:00:00,Mumbai,5374,Drizzle,Tuesday,31.1,82,18,1,Dadar
2024-02-06 19:00:00,Mumbai,5599,Mist,Tuesday,31.5,89,19,1,Powai
2024-02-06 20:00:00,Mumbai,4506,Rain,Tuesday,27.7,69,20,1,Worli
2024-02-06 21:00:00,Mumbai,1278,Clear,Tuesday,29.4,82,21,0,Bandra
2024-02-06 22:00:00,Mumbai,2348,Rain,Tuesday,32.8,74,22,0,Andheri
2024-02-06 23:00:00,Mumbai,301,Rain,Tuesday,31.6,78,23,0,Dadar
2024-02-07 00:00:00,Mumbai,682,Mist,Wednesday,24.3,81,0,0,Powai
2024-02-07 01:00:00,Mumbai,532,Cloudy,Wednesday,25.1,74,1,0,Worli
2024-02-07 02:00:00,Mumbai,793,Mist,Wednesday,28.8,83,2,0,Bandra
2024-02-07 03:00:00,Mumbai,781,Haze,Wednesday,33.1,69,3,0,Andheri
2024-02-07 04:00:00,Mumbai,411,Cloudy,Wednesday,29.8,91,4,0,Dadar
2024-02-07 05:00:00,Mumbai,725,Haze,Wednesday,32.7,72,5,0,Powai
2024-02-07 06:00:00,Mumbai,1433,Cloudy,Wednesday,28.6,66,6,0,Worli
2024-02-07 07:00:00,Mumbai,2204,Mist,Wednesday,24.5,71,7,0,Bandra
2024-02-07 08:00:00,Mumbai,4195,Drizzle,Wednesday,28.4,93,8,1,Andheri
2024-02-07 09:00:00,Mumbai,4836,Cloudy,Wednesday,29.7,68,9,1,Dadar
2024-02-07 10:00:00,Mumbai,4608,Rain,Wednesday,32.9,88,10,1,Powai
2024-02-07 11:00:00,Mumbai,1979,Rain,Wednesday,25.1,91,11,0,Worli
2024-02-07 12:00:00,Mumbai,1815,Clear,Wednesday,26.4,82,12,0,Bandra
2024-02-07 13:00:00,Mumbai,2439,Rain,Wednesday,31.6,90,13,0,Andheri
2024-02-07 14:00:00,Mumbai,1371,Drizzle,Wednesday,25.6,87,14,0,Dadar
2024-02-07 15:00:00,Mumbai,2030,Cloudy,Wednesday,30.7,75,15,0,Powai
2024-02-07 16:00:00,Mumbai,1873,Mist,Wednesday,33.5,87,16,0,Worli
2024-02-07 17:00:00,Mumbai,6179,Haze,Wednesday,26.7,68,17,1,Bandra
2024-02-07 18:00:00,Mumbai,5256,Cloudy,Wednesday,29.9,89,18,1,Andheri
2024-02-07 19:00:00,Mumbai,4480,Cloudy,Wednesday,27.6,78,19,1,Dadar
2024-02-07 20:00:00,Mumbai,4691,Clear,Wednesday,25.1,82,20,1,Powai
2024-02-07 21:00:00,Mumbai,2559,Mist,Wednesday,29.7,84,21,0,Worli
2024-02-07 22:00:00,Mumbai,1278,Rain,Wednesday,27.1,68,22,0,Bandra
2024-02-07 23:00:00,Mumbai,550,Drizzle,Wednesday,27.6,77,23,0,Andheri
2024-02-08 00:00:00,Mumbai,807,Cloudy,Thursday,31.6,86,0,0,Dadar
2024-02-08 01:00:00,Mumbai,695,Mist,Thursday,24.4,83,1,0,Powai
2024-02-08 02:00:00,Mumbai,761,Cloudy,Thursday,32.2,71,2,0,Worli
2024-02-08 03:00:00,Mumbai,654,Mist,Thursday,28.3,81,3,0,Bandra
2024-02-08 04:00:00,Mumbai,332,Rain,Thursday,32.8,92,4,0,Andheri
2024-02-08 05:00:00,Mumbai,870,Haze,Thursday,29.0,88,5,0,Dadar
2024-02-08 06:00:00,Mumbai,2833,Clear,Thursday,30.4,65,6,0,Powai
2024-02-08 07:00:00,Mumbai,1167,Haze,Thursday,30.7,73,7,0,Worli
2024-02-08 08:00:00,Mumbai,5162,Drizzle,Thursday,30.3,66,8,1,Bandra
2024-02-08 09:00:00,Mumbai,7041,Haze,Thursday,27.4,70,9,1,Andheri
2024-02-08 10:00:00,Mumbai,4454,Clear,Thursday,31.7,66,10,1,Dadar
2024-02-08 11:00:00,Mumbai,1611,Drizzle,Thursday,33.8,71,11,0,Powai
2024-02-08 12:00:00,Mumbai,1517,Cloudy,Thursday,29.6,68,12,0,Worli
2024-02-08 13:00:00,Mumbai,2766,Haze,Thursday,34.0,80,13,0,Bandra
2024-02-08 14:00:00,Mumbai,1160,Drizzle,Thursday,25.8,69,14,0,Andheri
2024-02-08 15:00:00,Mumbai,2286,Haze,Thursday,34.3,76,15,0,Dadar
2024-02-08 16:00:00,Mumbai,2557,Mist,Thursday,26.8,90,16,0,Powai
2024-02-08 17:00:00,Mumbai,5015,Mist,Thursday,27.5,86,17,1,Worli
2024-02-08 18:00:00,Mumbai,7316,Mist,Thursday,30.5,81,18,1,Bandra
2024-02-08 19:00:00,Mumbai,7774,Mist,Thursday,32.0,86,19,1,Andheri
2024-02-08 20:00:00,Mumbai,6283,Cloudy,Thursday,31.3,85,20,1,Dadar
2024-02-08 21:00:00,Mumbai,1683,Cloudy,Thursday,27.3,73,21,0,Powai
2024-02-08 22:00:00,Mumbai,2030,Rain,Thursday,34.8,93,22,0,Worli
2024-02-08 23:00:00,Mumbai,626,Drizzle,Thursday,35.0,79,23,0,Bandra
2024-02-09 00:00:00,Mumbai,415,Cloudy,Friday,34.9,82,0,0,Andheri
2024-02-09 01:00:00,Mumbai,731,Cloudy,Friday,24.2,77,1,0,Dadar
2024-02-09 02:00:00,Mumbai,539,Mist,Friday,31.9,65,2,0,Powai
2024-02-09 03:00:00,Mumbai,575,Clear,Friday,31.9,93,3,0,Worli
2024-02-09 04:00:00,Mumbai,854,Mist,Friday,25.1,80,4,0,Bandra
2024-02-09 05:00:00,Mumbai,440,Haze,Friday,28.2,80,5,0,Andheri
2024-02-09 06:00:00,Mumbai,840,Drizzle,Friday,24.2,71,6,0,Dadar
2024-02-09 07:00:00,Mumbai,1485,Haze,Friday,29.5,71,7,0,Powai
2024-02-09 08:00:00,Mumbai,5580,Haze,Friday,26.3,81,8,1,Worli
2024-02-09 09:00:00,Mumbai,7153,Haze,Friday,24.5,77,9,1,Bandra
2024-02-09 10:00:00,Mumbai,5266,Haze,Friday,27.4,78,10,1,Andheri
2024-02-09 11:00:00,Mumbai,2318,Haze,Friday,30.5,66,11,0,Dadar
2024-02-09 12:00:00,Mumbai,2140,Mist,Friday,30.0,67,12,0,Powai
2024-02-09 13:00:00,Mumbai,1547,Haze,Friday,31.3,70,13,0,Worli
2024-02-09 14:00:00,Mumbai,1421,Cloudy,Friday,26.9,87,14,0,Bandra
2024-02-09 15:00:00,Mumbai,2849,Mist,Friday,30.7,94,15,0,Andheri
2024-02-09 16:00:00,Mumbai,1354,Mist,Friday,33.8,83,16,0,Dadar
2024-02-09 17:00:00,Mumbai,4099,Rain,Friday,29.4,92,17,1,Powai
2024-02-09 18:00:00,Mumbai,7042,Clear,Friday,25.5,69,18,1,Worli
2024-02-09 19:00:00,Mumbai,4787,Cloudy,Friday,25.7,81,19,1,Bandra
2024-02-09 20:00:00,Mumbai,3553,Rain,Friday,32.4,73,20,1,Andheri
2024-02-09 21:00:00,Mumbai,2599,Mist,Friday,24.3,87,21,0,Dadar
2024-02-09 22:00:00,Mumbai,1894,Rain,Friday,29.9,80,22,0,Powai
2024-02-09 23:00:00,Mumbai,383,Mist,Friday,32.3,77,23,0,Worli
2024-02-10 00:00:00,Mumbai,640,Cloudy,Saturday,30.7,71,0,0,Bandra
2024-02-10 01:00:00,Mumbai,701,Mist,Saturday,29.2,81,1,0,Andheri
2024-02-10 02:00:00,Mumbai,511,Cloudy,Saturday,24.0,81,2,0,Dadar
2024-02-10 03:00:00,Mumbai,671,Rain,Saturday,27.4,89,3,0,Powai
2024-02-10 04:00:00,Mumbai,738,Haze,Saturday,24.7,85,4,0,Worli
2024-02-10 05:00:00,Mumbai,693,Cloudy,Saturday,30.9,87,5,0,Bandra
2024-02-10 06:00:00,Mumbai,1300,Rain,Saturday,34.4,75,6,0,Andheri
2024-02-10 07:00:00,Mumbai,2408,Cloudy,Saturday,24.2,92,7,0,Dadar
2024-02-10 08:00:00,Mumbai,3461,Rain,Saturday,25.4,87,8,1,Powai
2024-02-10 09:00:00,Mumbai,2985,Rain,Saturday,31.8,77,9,1,Worli
2024-02-10 10:00:00,Mumbai,4819,Rain,Saturday,30.7,68,10,1,Bandra
2024-02-10 11:00:00,Mumbai,1459,Rain,Saturday,29.0,85,11,0,Andheri
2024-02-10 12:00:00,Mumbai,1265,Mist,Saturday,25.7,69,12,0,Dadar
2024-02-10 13:00:00,Mumbai,1722,Cloudy,Saturday,26.1,77,13,0,Powai
2024-02-10 14:00:00,Mumbai,1143,Drizzle,Saturday,26.3,77,14,0,Worli
2024-02-10 15:00:00,Mumbai,1080,Cloudy,Saturday,24.9,79,15,0,Bandra
2024-02-10 16:00:00,Mumbai,1289,Rain,Saturday,28.8,83,16,0,Andheri
2024-02-10 17:00:00,Mumbai,4082,Cloudy,Saturday,33.6,82,17,1,Dadar
2024-02-10 18:00:00,Mumbai,4384,Clear,Saturday,29.5,92,18,1,Powai
2024-02-10 19:00:00,Mumbai,6093,Clear,Saturday,28.7,87,19,1,Worli
2024-02-10 20:00:00,Mumbai,4562,Rain,Saturday,30.5,76,20,1,Bandra
2024-02-10 21:00:00,Mumbai,1309,Drizzle,Saturday,24.9,81,21,0,Andheri
2024-02-10 22:00:00,Mumbai,1788,Clear,Saturday,24.9,65,22,0,Dadar
2024-02-10 23:00:00,Mumbai,300,Clear,Saturday,28.2,65,23,0,Powai
2024-02-11 00:00:00,Mumbai,504,Drizzle,Sunday,30.8,67,0,0,Worli
2024-02-11 01:00:00,Mumbai,282,Drizzle,Sunday,27.1,88,1,0,Bandra
2024-02-11 02:00:00,Mumbai,594,Drizzle,Sunday,28.8,68,2,0,Andheri
2024-02-11 03:00:00,Mumbai,783,Clear,Sunday,25.7,88,3,0,Dadar
2024-02-11 04:00:00,Mumbai,724,Mist,Sunday,28.5,77,4,0,Powai
2024-02-11 05:00:00,Mumbai,392,Clear,Sunday,31.3,75,5,0,Worli
2024-02-11 06:00:00,Mumbai,957,Clear,Sunday,28.2,69,6,0,Bandra
2024-02-11 07:00:00,Mumbai,955,Rain,Sunday,24.7,73,7,0,Andheri
2024-02-11 08:00:00,Mumbai,6791,Haze,Sunday,33.8,81,8,1,Dadar
2024-02-11 09:00:00,Mumbai,4121,Rain,Sunday,32.3,93,9,1,Powai
2024-02-11 10:00:00,Mumbai,5046,Drizzle,Sunday,24.0,84,10,1,Worli
2024-02-11 11:00:00,Mumbai,2221,Clear,Sunday,33.7,85,11,0,Bandra
2024-02-11 12:00:00,Mumbai,2322,Clear,Sunday,26.2,85,12,0,Andheri
2024-02-11 13:00:00,Mumbai,1788,Cloudy,Sunday,27.8,81,13,0,Dadar
2024-02-11 14:00:00,Mumbai,1171,Clear,Sunday,34.8,86,14,0,Powai
2024-02-11 15:00:00,Mumbai,1984,Cloudy,Sunday,30.1,80,15,0,Worli
